"","id_no","binomial","presence","origin","shape_Area","TaxonID","Order","Family","Genus","Species","Animal","Vertebrate","Mammal","Bird","Herptile","Fish","Invertebrate","Plant","Seed","Fruit","Nectar","Root","Leaf","Woody","Herbaceous","Other","TaxonomicNote","FillCode","TrophicLevel","MammalEater","Insectivore","Frugivore","Granivore","Folivore","DataSource","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"4072",18733,"Pteropus lombocensis",1,1,0.026231215,5175,"CHIROPTERA","PTEROPODIDAE","Pteropus","lombocensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4073",18734,"Pteropus lylei",1,1,0.322816605,5177,"CHIROPTERA","PTEROPODIDAE","Pteropus","lylei",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4074",18735,"Pteropus macrotis",1,1,0.008354685,5178,"CHIROPTERA","PTEROPODIDAE","Pteropus","macrotis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4075",18736,"Pteropus mahaganus",1,1,0.2546417,5179,"CHIROPTERA","PTEROPODIDAE","Pteropus","mahaganus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4076",18737,"Pteropus mariannus",1,1,0.003885575,5180,"CHIROPTERA","PTEROPODIDAE","Pteropus","mariannus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4077",18739,"Pteropus melanopogon",1,1,0.003669045,5181,"CHIROPTERA","PTEROPODIDAE","Pteropus","melanopogon",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4078",18740,"Pteropus melanotus",1,1,0.010309045,5182,"CHIROPTERA","PTEROPODIDAE","Pteropus","melanotus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4079",18741,"Pteropus molossinus",1,1,8.91e-05,5183,"CHIROPTERA","PTEROPODIDAE","Pteropus","molossinus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4080",18742,"Pteropus neohibernicus",1,1,2.772153655,5184,"CHIROPTERA","PTEROPODIDAE","Pteropus","neohibernicus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4081",18743,"Pteropus niger",1,1,0.161929604,5185,"CHIROPTERA","PTEROPODIDAE","Pteropus","niger",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4082",18744,"Pteropus nitendiensis",1,1,0.00085366,5186,"CHIROPTERA","PTEROPODIDAE","Pteropus","nitendiensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4083",18745,"Pteropus ocularis",1,1,0.69616845,5187,"CHIROPTERA","PTEROPODIDAE","Pteropus","ocularis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4084",18746,"Pteropus ornatus",1,1,0.05830581,5188,"CHIROPTERA","PTEROPODIDAE","Pteropus","ornatus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4085",136387,"Pteropus pelewensis",1,1,4.38e-05,5189,"CHIROPTERA","PTEROPODIDAE","Pteropus","pelewensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4086",18747,"Pteropus personatus",1,1,0.205939965,5190,"CHIROPTERA","PTEROPODIDAE","Pteropus","personatus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4087",18750,"Pteropus pohlei",1,1,0.183560505,5192,"CHIROPTERA","PTEROPODIDAE","Pteropus","pohlei",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4088",18751,"Pteropus poliocephalus",1,1,0.0248844,5193,"CHIROPTERA","PTEROPODIDAE","Pteropus","poliocephalus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4089",18752,"Pteropus pselaphon",1,1,0.00205819,5194,"CHIROPTERA","PTEROPODIDAE","Pteropus","pselaphon",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4090",18753,"Pteropus pumilus",1,1,0.26885991,5195,"CHIROPTERA","PTEROPODIDAE","Pteropus","pumilus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4091",18754,"Pteropus rayneri",1,1,0.449810085,5196,"CHIROPTERA","PTEROPODIDAE","Pteropus","rayneri",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4092",136685,"Pteropus rennelli",1,1,0.045103975,5197,"CHIROPTERA","PTEROPODIDAE","Pteropus","rennelli",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4093",18755,"Pteropus rodricensis",1,1,0.009558602,5198,"CHIROPTERA","PTEROPODIDAE","Pteropus","rodricensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4094",18756,"Pteropus rufus",1,1,15.93100904,5199,"CHIROPTERA","PTEROPODIDAE","Pteropus","rufus",0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4095",18757,"Pteropus samoensis",1,1,0.00440636,5200,"CHIROPTERA","PTEROPODIDAE","Pteropus","samoensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096",18758,"Pteropus scapulatus",1,1,0.0194087,5201,"CHIROPTERA","PTEROPODIDAE","Pteropus","scapulatus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4097",18759,"Pteropus seychellensis",1,1,7.17e-05,5202,"CHIROPTERA","PTEROPODIDAE","Pteropus","seychellensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4098",18760,"Pteropus speciosus",1,1,0.068617615,5203,"CHIROPTERA","PTEROPODIDAE","Pteropus","speciosus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4099",18762,"Pteropus temminckii",1,1,0.06468014,5205,"CHIROPTERA","PTEROPODIDAE","Pteropus","temminckii",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4100",18764,"Pteropus tonganus",1,1,0.000801915,5207,"CHIROPTERA","PTEROPODIDAE","Pteropus","tonganus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4101",136531,"Pteropus ualanus",1,1,0.008363265,5209,"CHIROPTERA","PTEROPODIDAE","Pteropus","ualanus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4102",18766,"Pteropus vampyrus",1,1,0.03208709,5210,"CHIROPTERA","PTEROPODIDAE","Pteropus","vampyrus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4103",18767,"Pteropus vetulus",1,1,1.426936425,5211,"CHIROPTERA","PTEROPODIDAE","Pteropus","vetulus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4104",18768,"Pteropus voeltzkowi",1,1,0.0741031,5212,"CHIROPTERA","PTEROPODIDAE","Pteropus","voeltzkowi",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4105",18769,"Pteropus woodfordi",1,1,0.053228855,5213,"CHIROPTERA","PTEROPODIDAE","Pteropus","woodfordi",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4106",136246,"Pteropus yapensis",1,1,0.00807857,5214,"CHIROPTERA","PTEROPODIDAE","Pteropus","yapensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4107",41491,"Ptilocercus lowii",1,1,0.04497516,5242,"SCANDENTIA","PTILOCERCIDAE","Ptilocercus","lowii",1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"",0,"Omnivore",0,1,1,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4108",18847,"Pudu mephistophiles",1,1,3.987495434,742,"CETARTIODACTYLA","CERVIDAE","Pudu","mephistophiles",0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,2,"",2.1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4109",18848,"Pudu puda",1,1,17.82066624,743,"CETARTIODACTYLA","CERVIDAE","Pudu","puda",0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,2,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4110",18868,"Puma concolor",1,1,3.08e-05,2466,"CARNIVORA","FELIDAE","Puma","concolor",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Felis",0,"Carnivore",1,0,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4111",136287,"Punomys kofordi",1,1,0.08830731,1520,"RODENTIA","CRICETIDAE","Punomys","kofordi",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4112",18880,"Punomys lemminus",1,1,0.251452625,1521,"RODENTIA","CRICETIDAE","Punomys","lemminus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4113",39827,"Pygathrix cinerea",1,1,2.071731732,641,"PRIMATES","CERCOPITHECIDAE","Pygathrix","cinerea",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,"",1,"Herbivore",0,0,1,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4114",39826,"Pygathrix nemaeus",1,1,0.016872181,642,"PRIMATES","CERCOPITHECIDAE","Pygathrix","nemaeus",0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,2,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4115",39828,"Pygathrix nigripes",1,1,7.917098934,643,"PRIMATES","CERCOPITHECIDAE","Pygathrix","nigripes",0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,2,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4116",18942,"Pygeretmus platyurus",1,1,109.9436624,2109,"RODENTIA","DIPODIDAE","Pygeretmus","platyurus",0,0,0,0,0,0,0,1,3,0,0,3,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4117",18943,"Pygeretmus pumilio",1,1,6.10103827,2110,"RODENTIA","DIPODIDAE","Pygeretmus","pumilio",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",0,"Herbivore",0,0,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4118",18944,"Pygeretmus zhitkovi",1,1,11.87852573,2111,"RODENTIA","DIPODIDAE","Pygeretmus","zhitkovi",0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4119",18945,"Pygoderma bilabiatum",1,1,255.9632472,4818,"CHIROPTERA","PHYLLOSTOMIDAE","Pygoderma","bilabiatum",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4120",29742,"Rangifer tarandus",1,1,1.648610635,745,"CETARTIODACTYLA","CERVIDAE","Rangifer","tarandus",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4121",19308,"Raphicerus campestris",1,1,1.72516831,290,"CETARTIODACTYLA","BOVIDAE","Raphicerus","campestris",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,"",0,"Herbivore",0,0,1,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4122",19306,"Raphicerus melanotis",1,1,15.63892069,291,"CETARTIODACTYLA","BOVIDAE","Raphicerus","melanotis",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4123",19307,"Raphicerus sharpei",1,1,207.2725887,292,"CETARTIODACTYLA","BOVIDAE","Raphicerus","sharpei",0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4124",19320,"Rattus adustus",1,1,0.03263426,4009,"RODENTIA","MURIDAE","Rattus","adustus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4125",19361,"Rattus andamanensis",1,1,0.001422617,4010,"RODENTIA","MURIDAE","Rattus","andamanensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4126",19321,"Rattus annandalei",1,1,0.04498455,4011,"RODENTIA","MURIDAE","Rattus","annandalei",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4127",136526,"Rattus arfakienis",1,1,0.006676517,4012,"RODENTIA","MURIDAE","Rattus","arfakienis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4128",19322,"Rattus argentiventer",1,3,8.871746505,4013,"RODENTIA","MURIDAE","Rattus","argentiventer",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4129",136730,"Rattus arrogans",1,1,0.037141109,4014,"RODENTIA","MURIDAE","Rattus","arrogans",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4130",19323,"Rattus baluensis",1,1,0.057987065,4015,"RODENTIA","MURIDAE","Rattus","baluensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4131",136580,"Rattus blangorum",1,1,0.124856575,4016,"RODENTIA","MURIDAE","Rattus","blangorum",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4132",19324,"Rattus bontanus",1,1,0.139296895,4017,"RODENTIA","MURIDAE","Rattus","bontanus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4133",19325,"Rattus burrus",1,1,0.07915027,4018,"RODENTIA","MURIDAE","Rattus","burrus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4134",19326,"Rattus colletti",1,1,6.690059306,4019,"RODENTIA","MURIDAE","Rattus","colletti",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4135",19327,"Rattus elaphinus",1,1,0.233745635,4020,"RODENTIA","MURIDAE","Rattus","elaphinus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",19328,"Rattus enganus",1,1,0.03263426,4021,"RODENTIA","MURIDAE","Rattus","enganus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4137",19329,"Rattus everetti",1,1,0.041826505,4022,"RODENTIA","MURIDAE","Rattus","everetti",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4138",19330,"Rattus exulans",1,5,1.05503113,4023,"RODENTIA","MURIDAE","Rattus","exulans",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4139",19331,"Rattus feliceus",1,1,1.41577634,4024,"RODENTIA","MURIDAE","Rattus","feliceus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4140",19333,"Rattus fuscipes",1,1,12.61779644,4025,"RODENTIA","MURIDAE","Rattus","fuscipes",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4141",19318,"Rattus giluwensis",1,1,0.184563392,4026,"RODENTIA","MURIDAE","Rattus","giluwensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4142",19334,"Rattus hainaldi",1,1,0.0614874,4027,"RODENTIA","MURIDAE","Rattus","hainaldi",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4143",19335,"Rattus hoffmanni",1,1,13.72405246,4028,"RODENTIA","MURIDAE","Rattus","hoffmanni",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4144",19336,"Rattus hoogerwerfi",1,1,0.001320205,4029,"RODENTIA","MURIDAE","Rattus","hoogerwerfi",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4145",19337,"Rattus jobiensis",1,1,0.205092594,4030,"RODENTIA","MURIDAE","Rattus","jobiensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4146",19338,"Rattus koopmani",1,1,0.190883005,4031,"RODENTIA","MURIDAE","Rattus","koopmani",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4147",19339,"Rattus korinchi",1,1,0.02964963,4032,"RODENTIA","MURIDAE","Rattus","korinchi",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4148",19340,"Rattus leucopus",1,1,24.44158431,4033,"RODENTIA","MURIDAE","Rattus","leucopus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4149",19341,"Rattus losea",1,1,117.9060931,4034,"RODENTIA","MURIDAE","Rattus","losea",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4150",19342,"Rattus lugens",1,1,0.073082105,4035,"RODENTIA","MURIDAE","Rattus","lugens",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4151",19343,"Rattus lutreolus",1,1,6.904597863,4036,"RODENTIA","MURIDAE","Rattus","lutreolus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4152",19345,"Rattus marmosurus",1,1,7.612142955,4038,"RODENTIA","MURIDAE","Rattus","marmosurus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4153",19346,"Rattus mindorensis",1,1,0.41782791,4039,"RODENTIA","MURIDAE","Rattus","mindorensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4154",19347,"Rattus mollicomulus",1,1,0.012989025,4040,"RODENTIA","MURIDAE","Rattus","mollicomulus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4155",19348,"Rattus montanus",1,1,0.00790775,4041,"RODENTIA","MURIDAE","Rattus","montanus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4156",19349,"Rattus mordax",1,1,0.007933396,4042,"RODENTIA","MURIDAE","Rattus","mordax",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4157",19350,"Rattus morotaiensis",1,1,0.153476425,4043,"RODENTIA","MURIDAE","Rattus","morotaiensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4158",20758,"Rattus niobe",1,1,0.021750486,4045,"RODENTIA","MURIDAE","Rattus","niobe",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
