TaxonID,Order,Family,Genus,Species,Animal,Vertebrate,Mammal,Bird,Herptile,Fish,Invertebrate,Plant,Seed,Fruit,Nectar,Root,Leaf,Woody,Herbaceous,Other,TaxonomicNote,FillCode,TrophicLevel,MammalEater,Insectivore,Frugivore,Granivore,Folivore,DataSource
3961,RODENTIA,MURIDAE,Praomys,hartwigi,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3962,RODENTIA,MURIDAE,Praomys,jacksoni,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,0,0,IUCN
3963,RODENTIA,MURIDAE,Praomys,lukolelae,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3964,RODENTIA,MURIDAE,Praomys,minor,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3965,RODENTIA,MURIDAE,Praomys,misonnei,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3966,RODENTIA,MURIDAE,Praomys,morio,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3967,RODENTIA,MURIDAE,Praomys,mutoni,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3968,RODENTIA,MURIDAE,Praomys,obscurus,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3969,RODENTIA,MURIDAE,Praomys,petteri,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3970,RODENTIA,MURIDAE,Praomys,rostratus,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3971,RODENTIA,MURIDAE,Praomys,tullbergi,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3972,RODENTIA,MURIDAE,Praomys,verschureni,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,,1,Omnivore,0,1,1,1,1,Extrapolated
3974,RODENTIA,MURIDAE,Protochromys,fellowsi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,1,Herbivore,0,0,1,0,0,Extrapolated
3976,RODENTIA,MURIDAE,Psammomys,obesus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,IUCN
3977,RODENTIA,MURIDAE,Psammomys,vexillaris,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,,1,Herbivore,0,0,0,1,1,Extrapolated
3979,RODENTIA,MURIDAE,Pseudohydromys,ellermani,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Recorded,1,Carnivore,0,1,0,0,0,Extrapolated
3980,RODENTIA,MURIDAE,Pseudohydromys,fuscus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Recorded,1,Carnivore,0,1,0,0,0,Extrapolated
3981,RODENTIA,MURIDAE,Pseudohydromys,germani,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Recorded,0,Carnivore,0,1,0,0,0,IUCN
3982,RODENTIA,MURIDAE,Pseudohydromys,murinus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,Extrapolated
3983,RODENTIA,MURIDAE,Pseudohydromys,occidentalis,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,Extrapolated
3985,RODENTIA,MURIDAE,Pseudomys,albocinereus,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3986,RODENTIA,MURIDAE,Pseudomys,apodemoides,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3987,RODENTIA,MURIDAE,Pseudomys,australis,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3988,RODENTIA,MURIDAE,Pseudomys,bolami,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3989,RODENTIA,MURIDAE,Pseudomys,calabyi,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3990,RODENTIA,MURIDAE,Pseudomys,chapmani,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3991,RODENTIA,MURIDAE,Pseudomys,delicatulus,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3992,RODENTIA,MURIDAE,Pseudomys,desertor,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3993,RODENTIA,MURIDAE,Pseudomys,fieldi,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3994,RODENTIA,MURIDAE,Pseudomys,fumeus,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,1,0,IUCN
3995,RODENTIA,MURIDAE,Pseudomys,glaucus,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3996,RODENTIA,MURIDAE,Pseudomys,gouldii,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3997,RODENTIA,MURIDAE,Pseudomys,gracilicaudatus,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3998,RODENTIA,MURIDAE,Pseudomys,hermannsburgensis,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
3999,RODENTIA,MURIDAE,Pseudomys,higginsi,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4000,RODENTIA,MURIDAE,Pseudomys,johnsoni,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4001,RODENTIA,MURIDAE,Pseudomys,nanus,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4002,RODENTIA,MURIDAE,Pseudomys,novaehollandiae,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4003,RODENTIA,MURIDAE,Pseudomys,occidentalis,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4004,RODENTIA,MURIDAE,Pseudomys,oralis,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4005,RODENTIA,MURIDAE,Pseudomys,patrius,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4006,RODENTIA,MURIDAE,Pseudomys,pilligaensis,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4007,RODENTIA,MURIDAE,Pseudomys,shortridgei,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,1,Omnivore,0,1,0,1,0,Extrapolated
4009,RODENTIA,MURIDAE,Rattus,adustus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4010,RODENTIA,MURIDAE,Rattus,andamanensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4011,RODENTIA,MURIDAE,Rattus,annandalei,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4012,RODENTIA,MURIDAE,Rattus,arfakienis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4013,RODENTIA,MURIDAE,Rattus,argentiventer,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4014,RODENTIA,MURIDAE,Rattus,arrogans,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4015,RODENTIA,MURIDAE,Rattus,baluensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4016,RODENTIA,MURIDAE,Rattus,blangorum,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4017,RODENTIA,MURIDAE,Rattus,bontanus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4018,RODENTIA,MURIDAE,Rattus,burrus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4019,RODENTIA,MURIDAE,Rattus,colletti,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4020,RODENTIA,MURIDAE,Rattus,elaphinus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4021,RODENTIA,MURIDAE,Rattus,enganus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4022,RODENTIA,MURIDAE,Rattus,everetti,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4023,RODENTIA,MURIDAE,Rattus,exulans,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4024,RODENTIA,MURIDAE,Rattus,feliceus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4025,RODENTIA,MURIDAE,Rattus,fuscipes,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4026,RODENTIA,MURIDAE,Rattus,giluwensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4027,RODENTIA,MURIDAE,Rattus,hainaldi,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4028,RODENTIA,MURIDAE,Rattus,hoffmanni,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,0,0,IUCN
4029,RODENTIA,MURIDAE,Rattus,hoogerwerfi,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4030,RODENTIA,MURIDAE,Rattus,jobiensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4031,RODENTIA,MURIDAE,Rattus,koopmani,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4032,RODENTIA,MURIDAE,Rattus,korinchi,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4033,RODENTIA,MURIDAE,Rattus,leucopus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4034,RODENTIA,MURIDAE,Rattus,losea,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4035,RODENTIA,MURIDAE,Rattus,lugens,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4036,RODENTIA,MURIDAE,Rattus,lutreolus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4037,RODENTIA,MURIDAE,Rattus,macleari,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,0,Herbivore,0,0,1,0,1,IUCN
4038,RODENTIA,MURIDAE,Rattus,marmosurus,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,0,0,IUCN
4039,RODENTIA,MURIDAE,Rattus,mindorensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4040,RODENTIA,MURIDAE,Rattus,mollicomulus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4041,RODENTIA,MURIDAE,Rattus,montanus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4042,RODENTIA,MURIDAE,Rattus,mordax,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4043,RODENTIA,MURIDAE,Rattus,morotaiensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4044,RODENTIA,MURIDAE,Rattus,nativitatis,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,,0,Herbivore,0,0,1,0,1,IUCN
4045,RODENTIA,MURIDAE,Rattus,niobe,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4046,RODENTIA,MURIDAE,Rattus,nitidus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4047,RODENTIA,MURIDAE,Rattus,norvegicus,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,0,0,0,0,Nowak
4048,RODENTIA,MURIDAE,Rattus,novaeguineae,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4049,RODENTIA,MURIDAE,Rattus,omichlodes,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4050,RODENTIA,MURIDAE,Rattus,osgoodi,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4051,RODENTIA,MURIDAE,Rattus,palmarum,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4052,RODENTIA,MURIDAE,Rattus,pelurus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4053,RODENTIA,MURIDAE,Rattus,pococki,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4054,RODENTIA,MURIDAE,Rattus,praetor,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4055,RODENTIA,MURIDAE,Rattus,pyctoris,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4056,RODENTIA,MURIDAE,Rattus,ranjiniae,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4057,RODENTIA,MURIDAE,Rattus,rattus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4058,RODENTIA,MURIDAE,Rattus,richardsoni,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4059,RODENTIA,MURIDAE,Rattus,salocco,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4060,RODENTIA,MURIDAE,Rattus,satarae,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,0,Omnivore,0,1,1,0,0,IUCN
4061,RODENTIA,MURIDAE,Rattus,simalurensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4062,RODENTIA,MURIDAE,Rattus,sordidus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4063,RODENTIA,MURIDAE,Rattus,steini,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4064,RODENTIA,MURIDAE,Rattus,stoicus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4065,RODENTIA,MURIDAE,Rattus,tanezumi,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4066,RODENTIA,MURIDAE,Rattus,tawitawiensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4067,RODENTIA,MURIDAE,Rattus,timorensis,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4068,RODENTIA,MURIDAE,Rattus,tiomanicus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4069,RODENTIA,MURIDAE,Rattus,tunneyi,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4070,RODENTIA,MURIDAE,Rattus,vandeuseni,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4071,RODENTIA,MURIDAE,Rattus,verecundus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4072,RODENTIA,MURIDAE,Rattus,villosissimus,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,Extrapolated
4073,RODENTIA,MURIDAE,Rattus,xanthurus,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,0,0,IUCN
4075,RODENTIA,MURIDAE,Rhabdomys,pumilio,2,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,,0,Omnivore,0,0,1,1,0,Nowak
4077,RODENTIA,MURIDAE,Rhombomys,opimus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,Nowak
4079,RODENTIA,MURIDAE,Rhynchomys,banahao,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Recorded,0,Carnivore,0,1,0,0,0,IUCN
4080,RODENTIA,MURIDAE,Rhynchomys,isarogensis,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,Extrapolated
4081,RODENTIA,MURIDAE,Rhynchomys,soricoides,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,IUCN
4082,RODENTIA,MURIDAE,Rhynchomys,tapulao,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Recorded,0,Carnivore,0,1,0,0,0,IUCN
4084,RODENTIA,MURIDAE,Saxatilomys,paulinae,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,IUCN
4086,RODENTIA,MURIDAE,Sekeetamys,calurus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
4088,RODENTIA,MURIDAE,Solomys,ponceleti,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,1,0,Extrapolated
4089,RODENTIA,MURIDAE,Solomys,salamonis,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,1,0,Extrapolated
4090,RODENTIA,MURIDAE,Solomys,salebrosus,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,1,0,Extrapolated
4091,RODENTIA,MURIDAE,Solomys,sapientis,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,1,0,Nowak
4093,RODENTIA,MURIDAE,Sommeromys,macrorhinos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Recorded,0,Carnivore,0,1,0,0,0,IUCN
4095,RODENTIA,MURIDAE,Srilankamys,ohiensis,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
4097,RODENTIA,MURIDAE,Stenocephalemys,albipes,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,Not Recorded,3,Omnivore,0,1,0,0,0,Extrapolated
4098,RODENTIA,MURIDAE,Stenocephalemys,albocaudata,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
4099,RODENTIA,MURIDAE,Stenocephalemys,griseicauda,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
4100,RODENTIA,MURIDAE,Stenocephalemys,ruppi,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,Not Recorded,3,Omnivore,0,1,0,0,0,Extrapolated
4102,RODENTIA,MURIDAE,Stochomys,longicaudatus,2,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,,0,Omnivore,0,0,1,0,0,Nowak
4104,RODENTIA,MURIDAE,Sundamys,infraluteus,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,,1,Omnivore,0,1,1,0,1,Extrapolated
4105,RODENTIA,MURIDAE,Sundamys,maxi,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,,1,Omnivore,0,1,1,0,1,Extrapolated
4106,RODENTIA,MURIDAE,Sundamys,muelleri,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,,0,Omnivore,0,1,1,0,1,IUCN
4108,RODENTIA,MURIDAE,Taeromys,arcuatus,NA,0,0,0,0,0,NA,1,0,1,0,0,NA,0,0,0,,2.2,NotAssigned,0,0,1,0,0,Extrapolated
4109,RODENTIA,MURIDAE,Taeromys,callitrichus,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,,0,Omnivore,0,1,1,0,1,Nowak
4110,RODENTIA,MURIDAE,Taeromys,celebensis,NA,0,0,0,0,0,NA,1,0,1,0,0,NA,0,0,0,,2.2,NotAssigned,0,0,1,0,0,Extrapolated
4111,RODENTIA,MURIDAE,Taeromys,hamatus,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,0,0,Nowak
4112,RODENTIA,MURIDAE,Taeromys,microbullatus,NA,0,0,0,0,0,NA,1,0,1,0,0,NA,0,0,0,Not Recorded,2.2,NotAssigned,0,0,1,0,0,Extrapolated
4113,RODENTIA,MURIDAE,Taeromys,punicans,NA,0,0,0,0,0,NA,1,0,1,0,0,NA,0,0,0,,2.2,NotAssigned,0,0,1,0,0,Extrapolated
4114,RODENTIA,MURIDAE,Taeromys,taerae,NA,0,0,0,0,0,NA,1,0,1,0,0,NA,0,0,0,,2.2,NotAssigned,0,0,1,0,0,Extrapolated
4116,RODENTIA,MURIDAE,Tarsomys,apoensis,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,Extrapolated
4117,RODENTIA,MURIDAE,Tarsomys,echinatus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,Extrapolated
4119,RODENTIA,MURIDAE,Tateomys,macrocercus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,Nowak
4120,RODENTIA,MURIDAE,Tateomys,rhinogradoides,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,Nowak
4122,RODENTIA,MURIDAE,Tatera,indica,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,0,Omnivore,0,1,0,1,1,Nowak
4124,RODENTIA,MURIDAE,Taterillus,arenarius,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,2.1,Omnivore,0,1,0,1,0,Extrapolated
4125,RODENTIA,MURIDAE,Taterillus,congicus,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,2.1,Omnivore,0,1,0,1,0,Extrapolated
4126,RODENTIA,MURIDAE,Taterillus,emini,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,2.1,Omnivore,0,1,0,1,0,Extrapolated
4127,RODENTIA,MURIDAE,Taterillus,gracilis,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,2.1,Omnivore,0,1,0,1,0,Extrapolated
4128,RODENTIA,MURIDAE,Taterillus,lacustris,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,2.1,Omnivore,0,1,0,1,0,Extrapolated
4129,RODENTIA,MURIDAE,Taterillus,petteri,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,2.1,Omnivore,0,1,0,1,0,Extrapolated
4130,RODENTIA,MURIDAE,Taterillus,pygargus,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,1,0,Nowak
4131,RODENTIA,MURIDAE,Taterillus,tranieri,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Not Recorded,2.1,Omnivore,0,1,0,1,0,Extrapolated
4133,RODENTIA,MURIDAE,Thallomys,loringi,3,0,0,0,0,0,3,1,0,2,0,2,1,1,2,1,,1,Herbivore,0,0,0,0,1,Extrapolated
4134,RODENTIA,MURIDAE,Thallomys,nigricauda,3,0,0,0,0,0,3,1,0,2,0,2,1,1,2,1,,1,Herbivore,0,0,0,0,1,Extrapolated
4135,RODENTIA,MURIDAE,Thallomys,paedulcus,3,0,0,0,0,0,3,1,0,2,0,2,1,1,2,1,,1,Herbivore,0,0,0,0,1,Extrapolated
4136,RODENTIA,MURIDAE,Thallomys,shortridgei,3,0,0,0,0,0,3,1,0,2,0,2,1,1,2,1,,1,Herbivore,0,0,0,0,1,Extrapolated
4138,RODENTIA,MURIDAE,Thamnomys,kempi,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,Herbivore,0,0,0,1,1,Extrapolated
4139,RODENTIA,MURIDAE,Thamnomys,schoutedeni,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,Herbivore,0,0,0,1,1,Extrapolated
4140,RODENTIA,MURIDAE,Thamnomys,venustus,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,Herbivore,0,0,0,1,1,Extrapolated
4142,RODENTIA,MURIDAE,Tokudaia,muenninki,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
4143,RODENTIA,MURIDAE,Tokudaia,osimensis,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
