"","id_no","binomial","presence","origin","shape_Area","MSW3_ID","MSWFamilyLatin","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.Source","Diet.Certainty","ForStrat.Value","ForStrat.Certainty","ForStrat.Comment","Activity.Nocturnal","Activity.Crepuscular","Activity.Diurnal","Activity.Source","Activity.Certainty","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"4929",21494,"Tarsius pelengensis",1,1,0.190900901,838,"Tarsiidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","Ar","A","",1,1,0,"Ref_1","ABC",165,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4930",21490,"Tarsius pumilus",1,1,2.099001443,839,"Tarsiidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","Ar","A","",1,1,0,"Ref_1","ABC",27.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4931",21493,"Tarsius sangirensis",1,1,0.045284831,840,"Tarsiidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","Ar","A","",1,1,0,"Ref_1","ABC",165,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4932",21492,"Tarsius syrichta",1,1,1.038933953,841,"Tarsiidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","Ar","A","",1,1,0,"Ref_1","ABC",113.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4933",21491,"Tarsius tarsier",1,1,0.001188644,844,"Tarsiidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","Ar","A","",1,1,0,"Ref_1","ABC",168.04,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4934",179234,"Tarsius tumpara",1,1,0.009367906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4935",195277,"Tarsius wallacei",1,1,0.005588895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4936",21495,"Tarsomys apoensis",1,1,0.064195545,2717,"Muridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",75,"Ref_173",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4937",21496,"Tarsomys echinatus",1,1,0.039193615,2716,"Muridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",96.2,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4938",21507,"Tateomys macrocercus",1,1,0.002128425,2718,"Muridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",42.7,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4939",21508,"Tateomys rhinogradoides",1,1,0.00935246,2719,"Muridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",82.8,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4940",21514,"Tatera indica",1,1,425.9305288,2093,"Muridae",10,10,0,0,10,0,0,0,20,50,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",166.31,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4941",21521,"Taterillus arenarius",1,1,34.26261309,2095,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",47,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4942",21522,"Taterillus congicus",1,1,106.3593041,2096,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",45.12,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4943",21523,"Taterillus emini",1,1,316.5620843,2097,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",52,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4944",21524,"Taterillus gracilis",1,1,183.5061984,2099,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",48,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4945",21526,"Taterillus lacustris",1,1,3.286005125,2101,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",47.24,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4946",21527,"Taterillus petteri",1,1,15.01990615,2102,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",50.8,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4947",21528,"Taterillus pygargus",1,1,11.49097114,2098,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",60.2,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4948",45077,"Taterillus tranieri",1,1,7.889792747,2094,"Muridae",50,0,0,0,0,0,0,0,50,0,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",51.4,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4949",41663,"Taxidea taxus",1,1,4.189952516,5011,"Mustelidae",10,70,20,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",7107.55,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4950",41778,"Tayassu pecari",1,1,639.9567213,5116,"Tayassuidae",10,0,0,0,10,0,30,0,30,20,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",32233.69,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4951",40595,"Tenrec ecaudatus",1,1,50.88836344,366,"Tenrecidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",868,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4952",21661,"Tetracerus quadricornis",1,1,179.8878488,5163,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",0,1,1,"Ref_3","D2",19000,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4953",21690,"Thallomys loringi",1,1,4.58851319,2720,"Muridae",0,0,0,0,0,0,20,10,10,60,"Ref_1","ABC","S","A","",0,1,0,"Ref_1","ABC",66.45,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4954",21691,"Thallomys nigricauda",1,1,106.6415453,2722,"Muridae",0,0,0,0,0,0,20,10,10,60,"Ref_1","ABC","S","A","",0,1,0,"Ref_1","ABC",124.7,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4955",21692,"Thallomys paedulcus",1,1,427.1883574,2723,"Muridae",0,0,0,0,0,0,20,10,10,60,"Ref_1","ABC","S","A","",0,1,0,"Ref_1","ABC",80.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4956",21693,"Thallomys shortridgei",1,1,3.154657635,2721,"Muridae",0,0,0,0,0,0,20,10,10,60,"Ref_1","ABC","S","A","",0,1,0,"Ref_1","ABC",67.17,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4957",21694,"Thalpomys cerradensis",1,1,40.93942295,1977,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",24,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4958",21695,"Thalpomys lasiotis",1,1,41.56871188,1976,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",24,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4959",21703,"Thamnomys kempi",1,1,0.126058625,2724,"Muridae",0,0,0,0,0,0,0,0,50,50,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4960",45078,"Thamnomys schoutedeni",1,1,0.024848845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4961",21702,"Thamnomys venustus",1,1,0.255021455,2726,"Muridae",0,0,0,0,0,0,0,0,50,50,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",61.88,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4962",750,"Thaptomys nigrita",1,1,93.39045619,1978,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,1,1,"Ref_1","ABC",19.9,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963",21744,"Theropithecus gelada",1,1,7.391028058,757,"Cercopithecidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",17049.83,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4964",136667,"Thomasomys apeco",1,1,0.10466167,2010,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4965",21769,"Thomasomys aureus",1,1,0.31664992,2009,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",88,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4966",21770,"Thomasomys baeops",1,1,7.032330605,2008,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4967",21771,"Thomasomys bombycinus",1,1,0.506878855,2007,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",114.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4968",136413,"Thomasomys caudivarius",1,1,2.805624507,2006,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4969",21772,"Thomasomys cinereiventer",1,1,3.060059569,2005,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4970",21773,"Thomasomys cinereus",1,1,2.159021536,2004,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4971",136822,"Thomasomys cinnameus",1,1,2.229086105,2003,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4972",21774,"Thomasomys daphne",1,1,9.20739048,2002,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4973",21775,"Thomasomys eleusis",1,1,1.03887263,2001,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4974",136345,"Thomasomys erro",1,1,1.13723014,2000,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4975",21776,"Thomasomys gracilis",1,1,2.963284405,1999,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4976",136762,"Thomasomys hudsoni",1,1,0.05798853,1983,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4977",21777,"Thomasomys hylophilus",1,1,0.279454466,2012,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978",21778,"Thomasomys incanus",1,1,0.136205312,2011,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4979",21779,"Thomasomys ischyrus",1,1,2.46688719,1980,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4980",21780,"Thomasomys kalinowskii",1,1,0.14421733,1998,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_1","ABC",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4981",21781,"Thomasomys ladewi",1,1,1.075300685,1997,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4982",21782,"Thomasomys laniger",1,1,0.005581695,1994,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",35.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4983",136480,"Thomasomys macrotis",1,1,0.112798415,1993,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4984",21783,"Thomasomys monochromos",1,1,0.297617101,1992,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4985",21784,"Thomasomys niveipes",1,1,0.999670153,1991,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4986",21785,"Thomasomys notatus",1,1,4.810057179,1990,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4987",136575,"Thomasomys onkiro",1,1,0.09303375,1989,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4988",21786,"Thomasomys oreas",1,1,4.06988824,1988,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4989",21787,"Thomasomys paramorum",1,1,2.43079226,1987,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4990",136506,"Thomasomys popayanus",1,1,0.534780816,1986,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4991",136312,"Thomasomys praetor",1,1,2.589306425,1985,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992",21788,"Thomasomys pyrrhonotus",1,1,1.826731687,1984,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993",21789,"Thomasomys rhoadsi",1,1,0.4027304,1996,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4994",21790,"Thomasomys rosalinda",1,1,0.25369499,2013,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4995",21791,"Thomasomys silvestris",1,1,1.508925515,2014,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4996",21792,"Thomasomys taczanowskii",1,1,1.623367112,1995,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",77,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4997",136487,"Thomasomys ucucha",1,1,0.01752075,1979,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4998",21793,"Thomasomys vestitus",1,1,0.530702442,1982,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4999",136349,"Thomasomys vulcani",1,1,0.0337994,1981,"Cricetidae",20,0,0,0,0,0,30,0,30,20,"Ref_2","D1","S","A","",1,0,0,"Ref_3","D2",76.23,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5000",21799,"Thomomys bottae",1,1,0.373744737,1190,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",114.75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5001",42594,"Thomomys bulbivorus",1,1,0.701963305,1187,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",359.9,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5002",42595,"Thomomys clusius",1,1,0.802113554,1182,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",58,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5003",21809,"Thomomys idahoensis",1,1,8.828869295,1183,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",67,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5004",21810,"Thomomys mazama",1,1,0.01904453,1184,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5005",42596,"Thomomys monticola",1,1,0.676899825,1185,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",80,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5006",42597,"Thomomys talpoides",1,1,0.907881725,1186,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",130.08,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5007",42598,"Thomomys townsendii",1,1,4.918528279,1189,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",263.35,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5008",21800,"Thomomys umbrinus",1,1,0.536636472,1188,"Geomyidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",166,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5009",21815,"Thoopterus nigrescens",1,1,13.77262593,3852,"Pteropodidae",0,0,0,0,0,0,80,20,0,0,"Ref_3","D2","Ar","A","",1,0,0,"Ref_1","ABC",60.4,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5010",21839,"Thrichomys apereoides",1,1,96.86159021,2991,"Echimyidae",0,0,0,0,0,0,60,0,40,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",339,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5011",136355,"Thrichomys inermis",1,1,9.567574127,2989,"Echimyidae",0,0,0,0,0,0,60,0,40,0,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",339,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5012",136245,"Thrichomys pachyurus",1,1,14.22534265,2990,"Echimyidae",0,0,0,0,0,0,60,0,40,0,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",339,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5013",21846,"Thryonomys gregorianus",1,1,196.1052027,3015,"Thryonomyidae",0,0,0,0,0,0,10,0,10,80,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",2707.14,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5014",21847,"Thryonomys swinderianus",1,1,625.4468126,3016,"Thryonomyidae",0,0,0,0,0,0,10,0,10,80,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",3180.02,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5015",136617,"Thylamys cinderella",1,1,4.519889172,89,"Didelphidae",80,0,0,0,20,0,0,0,0,0,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",24.41,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5016",199835,"Thylamys citellus",1,1,9.602762928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5017",40517,"Thylamys elegans",1,1,6.7e-05,90,"Didelphidae",80,0,0,0,10,0,10,0,0,0,"Ref_1","ABC","S","A","",1,1,0,"Ref_1","ABC",28.9,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5018",199836,"Thylamys fenestrae",1,1,10.98569894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5019",136653,"Thylamys karimii",1,1,100.3748565,88,"Didelphidae",80,0,0,0,20,0,0,0,0,0,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",24.41,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5020",21867,"Thylamys macrurus",1,1,7.721164299,87,"Didelphidae",80,0,0,0,10,0,10,0,0,0,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",34.43,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5021",14888655,"Thylamys pallidior",1,1,139.8827971,91,"Didelphidae",80,0,0,0,10,0,10,0,0,0,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",14.9,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5022",199834,"Thylamys pulchellus",1,1,30.95689524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5023",201936,"Thylamys pusillus",1,1,23.24394922,82,"Didelphidae",80,0,0,0,10,0,10,0,0,0,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",28.21,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5024",136213,"Thylamys sponsorius",1,1,14.43686955,85,"Didelphidae",80,0,0,0,20,0,0,0,0,0,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",24.41,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5025",136243,"Thylamys tatei",1,1,0.589751001,84,"Didelphidae",80,0,0,0,20,0,0,0,0,0,"Ref_54","ABC","S","A","",1,0,0,"Ref_1","ABC",24.41,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
