id_no,binomial,presence,origin,shape_Area
13455,Microtus sachalinensis,1,1,5.78121823
13491,Microtus savii,1,1,15.81241382
13456,Microtus schelkovnikovi,1,1,0.709749104
136391,Microtus schidlovskii,1,1,0.227820953
13458,Microtus socialis,1,1,7.469417889
13489,Microtus subterraneus,1,1,0.09783898
13464,Microtus tatricus,1,1,0.2874225
13486,Microtus thomasi,1,1,9.002021281
13487,Microtus townsendii,1,1,3.958948945
13459,Microtus transcaspicus,1,1,1.163482421
42635,Microtus umbrosus,1,1,0.154235768
42628,Microtus xanthognathus,1,1,395.8929114
13522,Millardia gleadowi,1,1,0.083214225
13523,Millardia kathleenae,1,1,2.648189414
13524,Millardia kondana,1,1,0.00042382
13525,Millardia meltada,1,1,5.42506105
13556,Mimetillus moloneyi,1,1,298.072039
13559,Mimon bennettii,1,1,350.1024367
136561,Mimon cozumelae,1,1,38.49125349
13560,Mimon crenulatum,1,1,0.067337125
136266,Mimon koepckeae,1,1,0.258151015
15597,Mindomys hammondi,1,1,0.359312277
41570,Miopithecus ogouensis,1,1,39.22215855
13572,Miopithecus talapoin,1,1,31.87153036
18655,Mirimiri acrodonta,1,1,0.007434708
13584,Mirza coquereli,1,1,4.26053826
136684,Mirza zaza,1,1,0.796191412
13604,Mogera etigo,1,1,0.07561911
41465,Mogera imaizumii,1,1,0.04700958
41463,Mogera insularis,1,1,2.90180946
41466,Mogera robusta,1,1,100.5591766
13603,Mogera tokudae,1,1,0.090951335
14563,Mogera uchidai,1,1,0.000401301
41467,Mogera wogura,1,1,0.059937445
13638,Molossops aequatorianus,1,1,0.270476325
13640,Molossops mattogrossensis,1,1,549.282695
13641,Molossops neglectus,1,1,414.2664142
13643,Molossops temminckii,1,1,978.0756669
13645,Molossus aztecus,1,1,0.119542855
136329,Molossus barnesi,1,1,2.00422203
13647,Molossus coibensis,1,1,11.00558468
13646,Molossus currentium,1,1,121.1578554
13648,Molossus molossus,1,1,0.01309316
13649,Molossus pretiosus,1,1,5.31209718
13644,Molossus rufus,1,1,1237.129551
13650,Molossus sinaloae,1,1,0.40082376
51343071,Monodelphis adusta,1,1,88.97385329
13692,Monodelphis americana,1,1,105.2206464
40513,Monodelphis brevicaudata,1,1,148.7645232
13693,Monodelphis dimidiata,1,1,120.4779683
40514,Monodelphis domestica,1,1,350.6528309
13694,Monodelphis emiliae,1,1,93.08230491
136307,Monodelphis glirina,1,1,95.63809047
199833,Monodelphis handleyi,1,1,0.006666173
13695,Monodelphis iheringi,1,1,59.23685586
13696,Monodelphis kunsi,1,1,67.32654345
13697,Monodelphis maraxina,1,1,2.615604437
13698,Monodelphis osgoodi,1,1,8.248367896
136516,Monodelphis palliolata,1,1,9.039815883
136392,Monodelphis reigi,1,1,0.004661222
136404,Monodelphis ronaldi,1,1,0.047698895
13699,Monodelphis rubida,1,1,35.49879463
13700,Monodelphis scalops,1,1,45.31557349
13702,Monodelphis theresa,1,1,12.36297579
136241,Monodelphis umbristriatus,1,1,0.114793238
13719,Monophyllus plethodon,1,1,0.02921211
13720,Monophyllus redmani,1,1,0.043551825
136539,Monticolomys koopmani,1,1,0.993867725
13837,Mops brachypterus,1,1,8.440790898
13838,Mops condylurus,1,1,1.23890624
13839,Mops congicus,1,1,43.00311341
13840,Mops demonstrator,1,1,154.835102
40024,Mops leucostigma,1,1,4.93E-05
13841,Mops midas,1,1,0.589966179
13842,Mops mops,1,1,11.05094348
13843,Mops nanulus,1,1,23.45591194
13844,Mops niangarae,1,1,1.88424067
13845,Mops niveiventer,1,1,154.2919403
13846,Mops petersoni,1,1,0.025408238
13847,Mops sarasinorum,1,1,0.29780267
13848,Mops spurrelli,1,1,28.4886311
13849,Mops thersites,1,1,154.4654464
13850,Mops trevori,1,1,9.239820778
13877,Mormoops blainvillei,1,1,6.356186735
13878,Mormoops megalophylla,1,1,210.0776445
13879,Mormopterus acetabulosus,1,1,0.220917505
13880,Mormopterus beccarii,1,1,334.7464648
13881,Mormopterus doriae,1,1,0.10955444
13882,Mormopterus jugularis,1,1,20.5061512
13883,Mormopterus kalinowskii,1,1,32.97877604
136832,Mormopterus loriae,1,1,28.82060623
13884,Mormopterus minutus,1,1,3.939761252
13885,Mormopterus norfolkensis,1,1,7.11405031
13887,Mormopterus phrudus,1,1,0.108190203
13888,Mormopterus planiceps,1,1,0.438686015
136585,Moschiola indica,1,1,174.873713
136799,Moschiola kathygre,1,1,1.054041044
41779,Moschiola meminna,1,1,4.371645323
136643,Moschus anhuiensis,1,1,1.22871757
13894,Moschus berezovskii,1,1,148.0502382
13895,Moschus chrysogaster,1,1,138.0434606
136750,Moschus cupreus,1,1,12.66841912
13896,Moschus fuscus,1,1,19.62771236
13901,Moschus leucogaster,1,1,21.12509806
13897,Moschus moschiferus,1,1,3.906671311
13904,Mosia nigrescens,1,1,0.00391733
13922,Mungos gambianus,1,1,120.4119823
41621,Mungos mungo,1,1,875.4967716
13923,Mungotictis decemlineata,1,1,0.642634903
42189,Muntiacus atherodes,1,1,59.5796239
13924,Muntiacus crinifrons,1,1,0.042180985
13927,Muntiacus feae,1,1,7.256573946
13926,Muntiacus gongshanensis,1,1,7.79201456
136831,Muntiacus montanus,1,1,1.786855335
42190,Muntiacus muntjak,1,1,59.57962579
136293,Muntiacus puhoatensis,1,1,0.040206137
136479,Muntiacus putaoensis,1,1,8.00089193
42191,Muntiacus reevesi,1,1,201.4915328
13928,Muntiacus rooseveltorum,1,1,3.51427762
44704,Muntiacus truongsonensis,1,1,0.608958885
136551,Muntiacus vaginalis,1,1,504.5051824
44703,Muntiacus vuquangensis,1,1,6.853676154
1589,Murexia habbema,1,1,11.74276295
13930,Murexia longicaudata,1,1,41.27376293
1591,Murexia melanurus,1,1,25.40194713
1587,Murexia naso,1,1,14.77533844
13931,Murexia rothschildi,1,1,1.221417032
13935,Muriculus imberbis,1,1,0.42426692
13936,Murina aenea,1,1,4.738721399
13937,Murina aurata,1,1,8.069001302
13938,Murina cyclotis,1,1,148.6808212
13939,Murina florium,1,1,2.883310095
13940,Murina fusca,1,1,0.008543617
136558,Murina harrisoni,1,1,0.03061418
136409,Murina hilgendorfi,1,1,428.2790164
13942,Murina huttoni,1,1,0.70446656
13943,Murina leucogaster,1,1,8.287604346
13944,Murina puta,1,1,3.180001875
13945,Murina rozendaali,1,1,1.062873605
29485,Murina ryukyuana,1,1,0.022781685
13947,Murina suilla,1,1,59.5796239
13948,Murina tenebrosa,1,1,0.044171175
13949,Murina tubinaris,1,1,79.45122336
13950,Murina ussuriensis,1,1,0.010097205
13952,Mus baoulei,1,1,8.682542396
13953,Mus booduga,1,1,254.8095263
13954,Mus bufo,1,1,5.67786627
13955,Mus callewaerti,1,1,1.14404514
13956,Mus caroli,1,1,1.80E-07
13957,Mus cervicolor,1,1,0.32581976
13958,Mus cookii,1,1,44.93556884
13959,Mus crociduroides,1,1,0.453280035
136641,Mus cypriacus,1,1,0.916136234
13960,Mus famulus,1,1,0.115667605
13961,Mus fernandoni,1,1,0.00406535
136280,Mus fragilicauda,1,1,0.01903704
13962,Mus goundae,1,1,0.02587035
13963,Mus haussa,1,1,182.0935274
13964,Mus indutus,1,1,128.9632477
13966,Mus macedonicus,1,1,121.9527689
13967,Mus mahomet,1,1,6.083662845
13968,Mus mattheyi,1,1,24.87874998
13969,Mus mayori,1,1,0.02667321
13970,Mus minutoides,1,1,160.0747194
135725,Mus musculoides,1,1,213.331853
13973,Mus neavei,1,1,0.23785555
13974,Mus orangiae,1,1,6.467357165
13975,Mus oubanguii,1,1,6.338266639
13976,Mus pahari,1,1,0.180334495
13977,Mus phillipsi,1,1,35.62494655
13978,Mus platythrix,1,1,0.214982895
13979,Mus saxicola,1,1,72.78240689
13980,Mus setulosus,1,1,38.04298068
13981,Mus setzeri,1,1,1.02211156
13982,Mus shortridgei,1,1,0.42533341
13983,Mus sorella,1,1,1.63256096
13984,Mus spicilegus,1,1,96.15709691
13985,Mus spretus,1,1,26.70931977
13986,Mus tenellus,1,1,15.9771768
13987,Mus terricolor,1,1,0.01858237
13988,Mus triton,1,1,7.13126428
13989,Mus vulcani,1,1,0.00597741
13992,Muscardinus avellanarius,1,1,1.88513436
14003,Musonycteris harrisoni,1,1,4.65756882
14025,Mustela africana,1,1,215.6002104
41653,Mustela altaica,1,1,385.9831844
29674,Mustela erminea,1,1,3967.176549
29679,Mustela eversmanii,1,1,1597.228365
14026,Mustela felipei,1,1,0.78067258
41654,Mustela frenata,1,1,1142.616433
41656,Mustela itatsi,1,1,23.00829496
41655,Mustela kathiah,1,1,0.038170825
14018,Mustela lutreola,1,1,4.976138352
14019,Mustela lutreolina,1,1,0.509024395
14020,Mustela nigripes,1,2,0.174996825
14021,Mustela nivalis,1,1,0.27402945
41657,Mustela nudipes,1,1,15.02634887
41658,Mustela putorius,1,1,772.6942133
41659,Mustela sibirica,1,1,9.44024573
14027,Mustela strigidorsa,1,1,0.110499815
41660,Mustela subpalmata,1,1,4.115445601
41628,Mydaus javanensis,1,1,8.607268046
14055,Mydaus marchei,1,1,0.946717545
42670,Mylomys dybowskii,1,1,0.01816223
45199,Mylomys rex,1,1,0.0257104
14085,Myocastor coypus,1,1,0.893396472
16899,Myodes andersoni,1,1,0.31057083
42616,Myodes californicus,1,1,21.94596622
4972,Myodes centralis,1,1,15.3858163
42617,Myodes gapperi,1,1,977.1726532
4973,Myodes glareolus,1,1,1202.323455
7804,Myodes regulus,1,1,15.25733281
39591,Myodes rex,1,1,0.021369923
4974,Myodes rufocanus,1,1,0.010113838
4975,Myodes rutilus,1,1,9.529029466
7805,Myodes shanseius,1,1,0.718769249
16900,Myodes smithii,1,1,0.044356005
136449,Myoictis leucura,1,1,0.026691702
14086,Myoictis melas,1,1,31.83645146
136839,Myoictis wallacei,1,1,0.131773844
136829,Myoictis wavicus,1,1,0.008904535
14088,Myomimus personatus,1,1,1.443005795
14087,Myomimus roachi,1,1,0.075059551
14089,Myomimus setzeri,1,1,16.26644424
45091,Myomyscus angolensis,1,1,22.88150372
45200,Myomyscus brockmani,1,1,139.8990539
45097,Myomyscus verreauxii,1,1,8.29432168
14096,Myomyscus yemeni,1,1,6.578430391
14097,Myonycteris brachycephala,1,1,0.056125807
14098,Myonycteris relicta,1,1,11.60203943
14099,Myonycteris torquata,1,1,68.39013315
14100,Myoprocta acouchy,1,1,80.79269937
136663,Myoprocta pratti,1,1,190.237407
14102,Myopterus daubentonii,1,1,131.3069096
14103,Myopterus whitleyi,1,1,155.5299479
14104,Myopus schisticolor,1,1,4.016667249
14105,Myosciurus pumilio,1,1,0.15781041
41380,Myosorex babaulti,1,1,0.017788705
14111,Myosorex blarina,1,1,0.18458448
41381,Myosorex cafer,1,1,5.835196163
14106,Myosorex eisentrauti,1,1,0.00241943
14107,Myosorex geata,1,1,0.037922
45047,Myosorex kihaulei,1,1,0.132591815
14108,Myosorex longicaudatus,1,1,0.746770625
14112,Myosorex okuensis,1,1,0.01335779
14113,Myosorex rumpii,1,1,0.020719145
14110,Myosorex schalleri,1,1,0.00804682
14114,Myosorex sclateri,1,1,1.923712935
14115,Myosorex tenuis,1,1,0.18658003
41382,Myosorex varius,1,1,39.74720216
45048,Myosorex zinki,1,1,0.095156735
14116,Myospalax aspalax,1,1,56.36660742
14119,Myospalax myospalax,1,1,37.30682525
14120,Myospalax psilurus,1,1,354.446943
14138,Myotis adversus,1,1,1.144766855
14139,Myotis aelleni,1,1,0.052528535
14140,Myotis albescens,1,1,1221.468651
136680,Myotis alcathoe,1,1,43.52187267
14141,Myotis altarium,1,1,142.1474622
44863,Myotis anjouanensis,1,1,0.035411281
136279,Myotis annamiticus,1,1,0.009338235
14142,Myotis annectans,1,1,19.44315859
14143,Myotis atacamensis,1,1,21.95422137
14144,Myotis ater,1,1,0.019926545
136553,Myotis aurascens,1,1,0.809237055
14145,Myotis auriculus,1,1,72.45662695
14147,Myotis austroriparius,1,1,80.67575136
14123,Myotis bechsteinii,1,1,276.4686979
14124,Myotis blythii,1,1,375.9676366
14148,Myotis bocagii,1,1,3.522419314
14149,Myotis bombinus,1,1,0.048286565
14125,Myotis brandtii,1,1,0.202636786
136219,Myotis bucharensis,1,1,21.43746406
14150,Myotis californicus,1,1,404.4177341
14126,Myotis capaccinii,1,1,2.618374225
14151,Myotis chiloensis,1,1,6.454435963
14152,Myotis chinensis,1,1,0.06694956
14153,Myotis ciliolabrum,1,1,158.3210986
14154,Myotis cobanensis,1,1,0.017397055
29420,Myotis csorbai,1,1,3.069332597
14127,Myotis dasycneme,1,1,0.083914814
14128,Myotis daubentonii,1,1,6.426486104
136250,Myotis davidii,1,1,8.190554044
136678,Myotis dieteri,1,1,0.025408238
136204,Myotis dinellii,1,1,134.1077474
14155,Myotis dominicensis,1,1,0.064521105
14156,Myotis elegans,1,1,49.63629078
14129,Myotis emarginatus,1,1,279.1294508
14157,Myotis evotis,1,1,355.8609696
14158,Myotis fimbriatus,1,1,5.672333773
14159,Myotis findleyi,1,1,0.01944949
14160,Myotis formosus,1,1,14.52628607
14161,Myotis fortidens,1,1,41.25813447
14162,Myotis frater,1,1,63.2385861
40035,Myotis gomantongensis,1,1,58.99999999
14163,Myotis goudoti,1,1,0.000056585
14132,Myotis grisescens,1,1,85.78930281
136288,Myotis hajastanicus,1,1,0.087567294
14164,Myotis hasseltii,1,1,59.57964745
14165,Myotis hermani,1,1,0.015534335
14166,Myotis horsfieldii,1,1,15.44075164
14168,Myotis ikonnikovi,1,1,0.20637119
14170,Myotis keaysi,1,1,57.54568848
14171,Myotis keenii,1,1,9.99E-05
136429,Myotis laniger,1,1,136.1832857
14172,Myotis leibii,1,1,25.26122677
14174,Myotis levis,1,1,130.865018
14175,Myotis longipes,1,1,0.66475036
14176,Myotis lucifugus,1,1,1518.470056
14177,Myotis macrodactylus,1,1,23.00829496
136697,Myotis macropus,1,1,117.1198125
14178,Myotis macrotarsus,1,1,1.587708265
14179,Myotis martiniquensis,1,1,0.036624995
136784,Myotis melanorhinus,1,1,327.488611
136770,Myotis moluccarum,1,1,0.007734475
14181,Myotis montivagus,1,1,11.29055695
14182,Myotis morrisi,1,1,0.025408238
14183,Myotis muricola,1,1,0.327896415
14133,Myotis myotis,1,1,64.67184816
14134,Myotis mystacinus,1,1,0.161070275
14135,Myotis nattereri,1,1,11.28529033
14184,Myotis nesopolus,1,1,0.023185505
14185,Myotis nigricans,1,1,1198.704126
136495,Myotis nipalensis,1,1,9.836389551
136650,Myotis occultus,1,1,95.03996841
14186,Myotis oreias,1,1,0.04497516
14187,Myotis oxyotus,1,1,0.127998045
14189,Myotis peninsularis,1,1,0.26644052
14190,Myotis pequinius,1,1,55.24926258
14193,Myotis pilosus,1,1,2.90180946
14191,Myotis planiceps,1,1,1.096336301
14192,Myotis pruinosus,1,1,0.005198135
44864,Myotis punicus,1,1,58.88676708
14194,Myotis ridleyi,1,1,8.26940691
14195,Myotis riparius,1,1,1177.711676
14196,Myotis rosseti,1,1,39.06139331
14197,Myotis ruber,1,1,158.8927566
136411,Myotis rufopictus,1,1,0.038820725
14198,Myotis schaubi,1,1,11.69510628
14199,Myotis scotti,1,1,7.735093328
14201,Myotis septentrionalis,1,1,4.786215549
14202,Myotis sicarius,1,1,6.368753955
14203,Myotis siligorensis,1,1,83.91058821
14204,Myotis simus,1,1,387.1707984
14136,Myotis sodalis,1,1,162.166664
14205,Myotis stalkeri,1,1,0.03343808
14206,Myotis thysanodes,1,1,345.4800208
14207,Myotis tricolor,1,1,0.025408238
14208,Myotis velifer,1,1,167.1462806
14209,Myotis vivesi,1,1,0.043961285
14210,Myotis volans,1,1,503.0297595
14211,Myotis welwitschii,1,1,361.3950926
29484,Myotis yanbarensis,1,1,0.001356995
14213,Myotis yumanensis,1,1,420.8770844
14222,Myrmecobius fasciatus,1,2,0.004875469
14224,Myrmecophaga tridactyla,1,1,975.6078304
14256,Mysateles melanurus,1,1,2.699482418
14258,Mysateles prehensilis,1,1,9.302293993
14261,Mystacina tuberculata,1,1,0.186802585
14262,Mystromys albicaudatus,1,1,38.82822878
14288,Myzopoda aurita,1,1,0.014219255
136465,Myzopoda schliemanni,1,1,3.067925085
14294,Naemorhedus baileyi,1,1,22.10994253
14295,Naemorhedus caudatus,1,1,2.729278925
14296,Naemorhedus goral,1,1,0.86157807
14303,Naemorhedus griseus,1,1,7.383554496
41589,Nandinia binotata,1,1,0.157919765
8968,Nanger dama,1,2,0.000628155
8971,Nanger granti,1,1,3.452258764
63541,Nanger soemmerringii,1,1,4.017067454
14325,Nannosciurus melanotis,1,1,47.89468395
14333,Nanonycteris veldkampii,1,1,140.1644416
42612,Napaeozapus insignis,1,1,77.77327861
14352,Nasalis larvatus,1,1,41.13721039
41683,Nasua narica,1,1,204.8970141
41684,Nasua nasua,1,1,887.327586
14357,Nasuella olivacea,1,1,15.87849727
136448,Natalus espiritosantensis,1,1,204.9863969
136824,Natalus jamaicensis,1,1,0.00018697
136194,Natalus lanatus,1,1,25.11514081
136548,Natalus major,1,1,0.018109145
136363,Natalus mexicanus,1,1,213.6317188
136777,Natalus primus,1,1,7.40E-05
14360,Natalus stramineus,1,1,0.03495219
14362,Natalus tumidirostris,1,1,0.40082376
136727,Neacomys dubosti,1,1,18.01274339
14386,Neacomys guianae,1,1,0.10300101
136570,Neacomys minutus,1,1,14.99841474
136655,Neacomys musseri,1,1,0.214020125
136352,Neacomys paracou,1,1,77.76463987
14387,Neacomys pictus,1,1,0.039690423
14388,Neacomys spinosus,1,1,256.8061126
42649,Neacomys tenuipes,1,1,18.35541306
1087,Neamblysomus gunningi,1,1,0.860433138
1089,Neamblysomus julianae,1,1,0.028062809
2857,Necromys amoenus,1,1,13.92823204
136665,Necromys benefactus,1,1,0.000430895
2858,Necromys lactens,1,1,14.31601134
2859,Necromys lasiurus,1,1,473.3851811
136481,Necromys lenguarum,1,1,49.85501894
2860,Necromys obscurus,1,1,1.645782999
2861,Necromys punctulatus,1,1,5.548840005
2862,Necromys temchuki,1,1,9.451419044
765,Necromys urichi,1,1,7.700924681
41455,Nectogale elegans,1,1,51.41312597
136756,Nectomys apicalis,1,1,87.56978188
136403,Nectomys magdalenae,1,1,3.828233145
14473,Nectomys palmipes,1,1,0.400805844
14474,Nectomys rattus,1,1,582.4519675
14475,Nectomys squamipes,1,1,202.7821853
14486,Nelsonia goldmani,1,1,0.147586026
14487,Nelsonia neotomodon,1,1,0.194838493
136554,Neodon forresti,1,1,0.411574844
13435,Neodon irene,1,1,60.80555542
13436,Neodon juldaschi,1,1,0.358383285
13457,Neodon sikimensis,1,1,7.41261308
136603,Neofelis diardi,1,1,1.74E-05
14519,Neofelis nebulosa,1,1,0.009595476
14520,Neofiber alleni,1,1,11.03936217
10588,Neohylomys hainanensis,1,1,0.393630877
29657,Neomys anomalus,1,1,0.660040144
29658,Neomys fodiens,1,1,9.440342177
29659,Neomys teres,1,1,14.74540923
13382,Neonycteris pusilla,1,1,0.73514475
14541,Neophascogale lorentzii,1,1,9.819105121
14560,Neopteryx frosti,1,1,0.466977405
44917,Neoromicia brunnea,1,1,28.12674346
44918,Neoromicia capensis,1,1,0.157908651
44919,Neoromicia flavescens,1,1,0.025408238
44920,Neoromicia guineensis,1,1,0.025408238
44921,Neoromicia helios,1,1,47.62597038
136820,Neoromicia malagasyensis,1,1,0.334382329
40033,Neoromicia matroka,1,1,2.903105176
44922,Neoromicia melckorum,1,1,0.025408238
44923,Neoromicia nana,1,1,836.9789907
44924,Neoromicia rendalli,1,1,0.025408238
44925,Neoromicia somalica,1,1,496.5882552
44926,Neoromicia tenuipinnis,1,1,0.150107044
44927,Neoromicia zuluensis,1,1,265.2509133
10590,Neotetracus sinensis,1,1,16.34824386
14582,Neotoma albigula,1,1,79.72753293
14583,Neotoma angustapalata,1,1,0.293039161
14584,Neotoma bryanti,1,1,0.033834367
14585,Neotoma chrysomelas,1,1,0.004352984
42673,Neotoma cinerea,1,1,442.602905
14586,Neotoma devia,1,1,7.230244365
42650,Neotoma floridana,1,1,2.517064544
14587,Neotoma fuscipes,1,1,18.2357131
14588,Neotoma goldmani,1,1,15.25269396
14589,Neotoma lepida,1,1,0.00046623
136793,Neotoma leucodon,1,1,100.2276253
14597,Neotoma macrotis,1,1,15.92432085
14581,Neotoma magister,1,1,32.09262169
14590,Neotoma mexicana,1,1,164.5218015
14591,Neotoma micropus,1,1,101.3609778
14592,Neotoma nelsoni,1,1,0.007994969
14593,Neotoma palatina,1,1,0.374297349
14594,Neotoma phenax,1,1,3.859374117
42651,Neotoma stephensi,1,1,22.40519431
14600,Neotomodon alstoni,1,1,0.034648655
14601,Neotomys ebriosus,1,1,59.33457331
14603,Neotragus batesi,1,1,16.95985883
14602,Neotragus pygmaeus,1,1,36.29025902
41661,Neovison vison,1,1,0.0047909
15584,Nephelomys albigularis,1,1,0.499742877
15586,Nephelomys auriventer,1,1,1.14405643
136833,Nephelomys caracolus,1,1,0.33664774
15593,Nephelomys devius,1,1,0.789888238
15600,Nephelomys keaysi,1,1,5.643631518
15604,Nephelomys levipes,1,1,13.22069571
136328,Nephelomys meridensis,1,1,1.179497158
14660,Nesokia bunnii,1,1,3.984008465
14661,Nesokia indica,1,1,74.01745579
14662,Nesolagus netscheri,1,1,1.115656335
41209,Nesolagus timminsi,1,1,0.825970535
136475,Nesomys audeberti,1,1,7.82258211
136330,Nesomys lambertoni,1,1,0.190094055
14671,Nesomys rufus,1,1,9.148559185
20757,Nesoromys ceramicus,1,1,0.03606237
14707,Nesoryzomys fernandinae,1,1,0.051753
40765,Nesoryzomys narboroughi,1,1,0.051753
14709,Nesoryzomys swarthi,1,1,0.04660674
14604,Nesotragus moschatus,1,1,114.1805991
41468,Neurotrichus gibbsii,1,1,0.608222555
136236,Neusticomys ferreirai,1,1,0.056403645
14740,Neusticomys monticolus,1,1,5.355146385
14741,Neusticomys mussoi,1,1,0.40453039
14742,Neusticomys oyapocki,1,1,5.762339473
14743,Neusticomys peruviensis,1,1,1.193577235
14744,Neusticomys venezuelae,1,1,0.470297295
9917,Nilgiritragus hylocrius,1,1,0.00962838
40529,Ningaui ridei,1,1,202.171572
40530,Ningaui timealeyi,1,1,21.94405237
40531,Ningaui yvonneae,1,1,7.439110837
14812,Niviventer andersoni,1,1,17.01870676
14813,Niviventer brahma,1,1,2.95378716
136512,Niviventer cameroni,1,1,0.813048105
14814,Niviventer confucianus,1,1,373.6090527
14815,Niviventer coninga,1,1,2.512352206
14816,Niviventer cremoriventer,1,1,12.49795548
14817,Niviventer culturatus,1,1,0.330147077
14818,Niviventer eha,1,1,8.986314783
14819,Niviventer excelsior,1,1,0.067534665
136747,Niviventer fraternus,1,1,9.11016295
14820,Niviventer fulvescens,1,1,10.31465133
14821,Niviventer hinpoon,1,1,0.245433455
14822,Niviventer langbianis,1,1,0.08361227
14823,Niviventer lepturus,1,1,0.03617829
14824,Niviventer niviventer,1,1,22.99428082
14825,Niviventer rapit,1,1,20.39973042
14826,Niviventer tenaster,1,1,17.08227792
14829,Noctilio albiventris,1,1,1066.57496
14830,Noctilio leporinus,1,1,6.356186735
39775,Nomascus concolor,1,1,0.325171413
39776,Nomascus gabriellae,1,1,0.020664347
41643,Nomascus hainanus,1,1,0.014163377
39895,Nomascus leucogenys,1,1,0.009137211
41642,Nomascus nasutus,1,1,0.731307742
39896,Nomascus siki,1,1,0.12718302
14854,Notiomys edwardsii,1,1,30.89158321
136666,Notiosorex cockrumi,1,1,6.25867319
41456,Notiosorex crawfordi,1,1,0.22316749
136273,Notiosorex evotis,1,1,7.852223061
136688,Notiosorex villai,1,1,0.535420155
14867,Notomys alexis,1,1,262.4837571
14862,Notomys aquilo,1,1,0.191056532
14868,Notomys cervinus,1,1,7.488680395
14863,Notomys fuscus,1,1,9.65501272
14869,Notomys mitchellii,1,1,5.03096174
14876,Notopteris macdonaldi,1,1,0.047968885
136519,Notopteris neocaledonica,1,1,0.938336085
14878,Notoryctes caurinus,1,1,39.23744801
14879,Notoryctes typhlops,1,1,82.00431384
14921,Nyctalus aviator,1,1,5.161681975
14922,Nyctalus azoreum,1,1,0.077563252
136765,Nyctalus furvus,1,1,0.188700865
14918,Nyctalus lasiopterus,1,1,283.0586978
14919,Nyctalus leisleri,1,1,518.9372758
14923,Nyctalus montanus,1,1,2.685913095
14920,Nyctalus noctula,1,1,0.916118786
136828,Nyctalus plancyi,1,1,173.508682
14925,Nyctereutes procyonoides,1,1,8.690085353
14926,Nycteris arge,1,1,0.157908651
14927,Nycteris aurita,1,1,145.8112191
14928,Nycteris gambiensis,1,1,153.7506276
14929,Nycteris grandis,1,1,271.3149642
14930,Nycteris hispida,1,1,942.0229224
14931,Nycteris intermedia,1,1,183.4449659
14932,Nycteris javanica,1,1,10.31465133
14933,Nycteris macrotis,1,1,0.127672076
40022,Nycteris madagascariensis,1,1,0.006729725
14934,Nycteris major,1,1,3.87193794
14935,Nycteris nana,1,1,0.025408238
44695,Nycteris parisii,1,1,0.025408238
14936,Nycteris thebaica,1,1,1178.789788
14937,Nycteris tragata,1,1,18.98807695
44696,Nycteris vinsoni,1,1,0.025408238
14939,Nycteris woodi,1,1,52.85180545
39758,Nycticebus bengalensis,1,1,0.000960442
39759,Nycticebus coucang,1,1,34.93538443
39761,Nycticebus javanicus,1,1,5.289019612
39760,Nycticebus menagensis,1,1,0.000756987
14941,Nycticebus pygmaeus,1,1,39.51580047
41533,Nycticeinops schlieffeni,1,1,6.115553905
136386,Nycticeius cubanus,1,1,4.242725069
14944,Nycticeius humeralis,1,1,286.6523921
14358,Nyctiellus lepidus,1,1,0.011725025
14954,Nyctimene aello,1,1,49.41758763
14962,Nyctimene albiventer,1,1,0.03684427
14963,Nyctimene cephalotes,1,1,13.77260719
14964,Nyctimene certans,1,1,0.401275175
14955,Nyctimene cyclotis,1,1,0.335221189
14956,Nyctimene draconilla,1,1,1.373766731
136441,Nyctimene keasti,1,1,0.051405575
14965,Nyctimene major,1,1,0.017314901
14958,Nyctimene malaitensis,1,1,0.316236075
14959,Nyctimene masalai,1,1,0.57155787
14960,Nyctimene minutus,1,1,0.696167905
14953,Nyctimene rabori,1,1,0.038820725
14966,Nyctimene robinsoni,1,1,30.23197419
14961,Nyctimene sanctacrucis,1,1,0.041434815
14967,Nyctimene vizcaccia,1,1,0.00014503
14993,Nyctinomops aurispinosus,1,1,75.71889324
14994,Nyctinomops femorosaccus,1,1,114.6397931
14995,Nyctinomops laticaudatus,1,1,0.40082376
14996,Nyctinomops macrotis,1,1,255.3601675
14999,Nyctomys sumichrasti,1,1,56.47768965
15000,Nyctophilus arnhemensis,1,1,0.004646705
15001,Nyctophilus bifax,1,1,0.000436395
15003,Nyctophilus geoffroyi,1,1,6.9035622
15004,Nyctophilus gouldi,1,1,16.58390918
15005,Nyctophilus heran,1,1,0.102840765
15007,Nyctophilus microdon,1,1,0.006352425
15008,Nyctophilus microtis,1,1,12.89063293
136807,Nyctophilus nebulosus,1,1,2.14E-05
15009,Nyctophilus sherrini,1,1,5.226846118
15011,Nyctophilus walkeri,1,1,30.35352398
41255,Ochotona alpina,1,1,5.337359984
41986,Ochotona argentata,1,1,0.010017729
41256,Ochotona cansus,1,1,1.509812124
41257,Ochotona collaris,1,1,166.7376859
41258,Ochotona curzoniae,1,1,219.63644
41259,Ochotona dauurica,1,1,0.28450124
41260,Ochotona erythrotis,1,1,77.11881878
15048,Ochotona forresti,1,1,28.54556598
15049,Ochotona gaoligongensis,1,1,0.55492197
41261,Ochotona gloveri,1,1,39.77753772
41262,Ochotona himalayana,1,1,11.13578095
40800,Ochotona hoffmanni,1,1,0.06035727
15062,Ochotona huangensis,1,1,24.40380989
41263,Ochotona hyperborea,1,1,0.036811095
15050,Ochotona iliensis,1,1,2.2246474
